review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,has_images,image_urls,overall_rating,quality_rating
19856,Patrick,TAS - 7053,TAS,7053,True,2013-09-02,02 September 2013,4.75,,I went with a firm that employs its own electricians rather than subcontracting.  Felt really comfortable with the holistic service they offered.,4.0,5.0,5.0,5.0,5kW,"$6,000 to $10,000",,,,False,[],0,0
19799,Phil,TAS - 7250,TAS,7250,True,2013-08-26,26 August 2013,4.0,,"Good service to install, after sales service not good, have been trying for a week to get some satisfaction with a problem on my solar system. To date not even a return phone call to follow up my many phone calls, will keep trying.",4.0,4.0,4.0,4.0,2kW,"$3,000 to $6,000",,,,False,[],0,0
18666,Kate,TAS - 7054,TAS,7054,True,2013-05-15,15 May 2013,4.0,,"Unlike the other suppliers we contacted, RCI Energy Solutions came out to look at our house/roof, discuss the systems they could offer, and answer my questions. Along with the good quality products they offered (at a good price), this initial extra effort by RCI won them the installation.  RCI were friendly and efficient, and Tasmania based. The German made Conergy panels and inverter were installed quickly and efficiently and are now generating solar power for our house.",4.0,4.0,4.0,4.0,3kW,"$3,000 to $6,000",,,,False,[],0,0
18069,John,TAS - 7008,TAS,7008,True,2013-03-26,26 March 2013,4.75,,"Friendly and helpful with information when I had questions at different times.Overall, a very professional group to work with. System is up and running with the promised output.",4.0,5.0,5.0,5.0,5kW,"$6,000 to $10,000",,,,False,[],0,0
17432,Anon,TAS - 7050,TAS,7050,True,2013-01-28,28 January 2013,4.0,,"The system has only just been installed.  Aurora have yet to do their bit.  Therefore, I can't make meaningful comments and it would be meaningless to post anything to your website.",4.0,4.0,4.0,4.0,2kW,"$3,000 to $6,000",,,,False,[],0,0
17262,Judy,TAS - 7008,TAS,7008,True,2013-01-17,17 January 2013,5.0,,RCI were very prompt in coming to our house for the quote and we had the installation done prior to Christmas as promised!,5.0,5.0,5.0,5.0,1.5kW,Under $3000,,,,False,[],0,0
17165,Anthony,TAS - 7000,TAS,7000,True,2013-01-13,13 January 2013,4.5,,"The others that quoted did not want to know my thoughts and how I wanted the installation. They were a joke, one guy said the panels would be no good on the car port but when he put it the computer it said 99% sunlight efficient. Another said they could only go on the roof and no where else. and were not interested in coming around to look.",4.0,5.0,5.0,4.0,2kW,"$3,000 to $6,000",,,,False,[],0,0
14882,Anon,TAS - 7052,TAS,7052,True,2012-07-23,23 July 2012,4.5,,"Everything went to plan, I am very happy with the service and will definitely recommend the supplier to everyone.",4.0,4.0,5.0,5.0,3kW,"$6,000 to $10,000",,,,False,[],0,0
12257,Anon,TAS - 7171,TAS,7171,True,2012-04-09,09 April 2012,4.0,,The cheaper suppliers did not impress and from what I could establish were using products not to the same standard and were too 'hard sell'.,4.0,4.0,4.0,4.0,3kW,"$6,000 to $10,000",,,,False,[],0,0
