review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,battery_rating,has_images,image_urls,overall_rating,quality_rating
79225,Samuel,SA - 5031,SA,5031,True,2020-07-18,18 July 2020,5.0,,,5.0,5.0,5.0,5.0,6.6kW,"$3,000 to $6,000",,XIAMEN KEHUA HENGSHENG CO LTD,,,True,['https://www.solarquotes.com.au/img/invertermanufacturers/I_xiamen-kehua-hengsheng-co-ltd.png'],0,0
78887,Denis,SA - 5074,SA,5074,True,2020-07-09,09 July 2020,5.0,,"Whole process was quick and smooth, price as promised, connection to Simply Energy VPP on time and communicated.",5.0,5.0,5.0,5.0,13kW,"$2,000 to $4,000",,,Tesla Powerwall 2,5.0,True,['https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png'],0,0
67963,Lisa,SA - 5052,SA,5052,True,2019-08-30,30 August 2019,4.5,,"I was already a customer with Sharpe, they were servicing my previous solar cells and their tech service team were prompt, polite and respectful",4.0,5.0,4.0,5.0,6.6kW,"$8,000 to $10,000",Q Cells (Other),Fronius,,,True,['https://www.solarquotes.com.au/img/invertermanufacturers/I_fronius.png'],0,0
66972,Sue,SA - 5114,SA,5114,True,2019-08-05,05 August 2019,2.25,,,2.0,2.0,4.0,1.0,3kW,"$3,000 to $6,000",,Clenergy,,,True,['https://www.solarquotes.com.au/img/invertermanufacturers/I_clenergy.png'],0,0
