review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,inverter_rating,battery_rating,has_images,image_urls,overall_rating,quality_rating
130396,Ian,NT - 839,NT,839,False,2025-02-04,04 February 2025,5.0,,"I could not be any happier with Darwin Solar and the system they have installed at my home.The process was made extremely easy, and the communication could not be faulted.David did a great job explaining how the system would benefit me, his communication thru out the process was excellent.Kellie in the office kept me updated at all times in regard to the application making it simple for me.The team who did the install turned up on time and explained everything as they went along and did a very tidy job.I highly recommend Darwin Solar to anyone considering solar.",5.0,5.0,5.0,5.0,more than 30kW,"More than $20,000",,,Sigenergy,,5.0,True,['https://www.solarquotes.com.au/img/batterymanufacturers/I_sigenergy.png'],0,0
126345,Peter,NT - 832,NT,832,False,2024-09-26,26 September 2024,5.0,,"We can not express in words the absolute professional organisation Darwin Solar is.David from sales new the product exceptionally well, explained for and against different systems they offered. Never denigrated other suppliers over their product.Kellie from Head office kept us updated and informed all the way to completion.Keith's install team from electrician to roofing engineers were spot on. Attention to detail was outstanding, they cleaned all areas of install waste to small finger marks.We have also been followed up on after sales on system.This is a true customer service focused company. Thank you Darwin Solar for the ease of businessPeter and Stella",5.0,5.0,5.0,5.0,10kW,"$15,000 to $20,000",,,,,,False,[],0,0
113759,Rob,NT - 810,NT,810,False,2023-08-25,25 August 2023,2.25,,"I took 6 months to decide on a new solar / battery installation, getting quotes from a number of providers. Eventually i settled on Darwin Solar, based on the information the sales rep provided.Installation was quick and easySince the system has been installed, i have noticed an issue whereby the battery randomly charges from the grid. This mainly occurs on cloudy days. I have tried to get this resolved or find out why the battery charges from the grid for over two months, with only token responses from both Darwin Solar and Sungrow. They have no interest in providing a resolution or response.At the present time, consumer affairs have been engaged due the the lack of after sales service.I would not recommend to anyone these providers due to their lack of after sales service.",2.0,2.0,4.0,1.0,15kW,"More than $20,000",,Sungrow,Sungrow,2.0,2.0,True,"['https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_sungrow.png']",0,0
87483,Kylie,NT - 812,NT,812,False,2021-03-05,05 March 2021,2.0,,"Absolutely appalling customer service and follow up. System has not been working for three weeks, noticed straight away, notified promptly and still no one has been out to inspect the problem. I have had to contact them 3-4 times a week asking when they would be out. Was given a time this week, waited at home all day, they never came. I called twice, initially said it would be after lunch, I then called an hour before the end of the day and was told they would follow up and call me straight back.. still waiting on their call. I would definitely not recommend going with this company.",3.0,2.0,2.0,1.0,6.6kW,"More than $20,000",,,,,,False,[],0,0
75209,Samantha,NT - 830,NT,830,False,2020-04-05,05 April 2020,4.25,,"Great quote process, they came to us and explained the system and answered questions. Quality system and products. Fast professional and hassle free installation and book in, but 1 month later we are still waiting for our power box to be changed over and havenâ€™t received any follow up calls or visits at all. No timeframe given for when the meter box will be changed over so not receiving a FiT a month after install and also still paying for Power. So that is a let down. Disappointing as we specifically chose a local company so there would be reliable after install service.",4.0,5.0,5.0,3.0,10kW,"$15,000 to $20,000",REC,Fronius,,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_rec.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_fronius.png']",0,0
47468,Brittney,NT - 832,NT,832,False,2018-05-05,05 May 2018,4.0,,,4.0,4.0,4.0,4.0,5kW,"$10,000 to $15,000",,,,,,False,[],0,0
43141,Anon,NT - 835,NT,835,False,2018-01-18,18 January 2018,4.0,,,3.0,4.0,5.0,4.0,5kW,"$10,000 to $15,000",,,,,,False,[],0,0
13824,Anon,NT - 835,NT,835,False,2012-06-14,14 June 2012,4.0,,,4.0,4.0,4.0,4.0,4kW,"More than $20,000",,,,,,False,[],0,0
