review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,inverter_rating,battery_rating,has_images,image_urls,overall_rating,quality_rating
136918,Arleen,NSW - 2650,NSW,2650,True,2025-09-08,08 September 2025,4.5,,"The installer was professional, prompt and left our property in the manner that they found it. Thoroughly recommend",4.0,4.0,5.0,5.0,10kW,"$8,000 to $10,000",,,,,,False,[],0,0
135009,Bill,NSW - 2650,NSW,2650,True,2025-07-05,05 July 2025,5.0,,"Kirk, from Hamblin solar was great to deal with, he had his boys install our Tesla Powerwall 2 battery and commissioned in no time.Would deal with again.",5.0,5.0,5.0,5.0,,"$8,000 to $10,000",,,Tesla Powerwall 2,,5.0,True,"['https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png', 'https://www.solarquotes.com.au/img/evchargermanufacturers/I_tesla.png']",0,0
124144,John,NSW - 2650,NSW,2650,True,2024-07-21,21 July 2024,5.0,,"The quoting process from all the businesses supplied by Solar Quotes was good and all the companies were very quick.  I went with a different local business as they were very local, had great reviews, they were also very punctual but what set them apart was there price, equal cheapest, and more importantly their flexibility in supplying a mixture of middle and high range products according to Solar Quotes website.  Some of the other companies recommended only provided high end products which I didn’t think I necessarily needed. They also supplied and fitted an iStore heat pump hot water system",5.0,5.0,5.0,5.0,8kW,"$8,000 to $10,000",,Sungrow,,5.0,,True,"['https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png', 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/aa8561248454967f9f4fc9485a19a7ba0.jpeg', 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/aa8561248454967f9f4fc9485a19a7ba0.jpeg', 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/0b2766ef679173b48eeeca3b2d1fc6301.jpeg', 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/0b2766ef679173b48eeeca3b2d1fc6301.jpeg']",0,0
