review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,has_images,image_urls,overall_rating,quality_rating
17194,John,WA - 6155,WA,6155,True,2013-01-15,15 January 2013,4.5,,,4.0,4.0,5.0,5.0,5kW,"$3,000 to $6,000",,,,False,[],0,0
16815,Yvonne,WA - 6027,WA,6027,True,2012-12-16,16 December 2012,4.75,,"Was the first quote I received and in a follow up phone call, when I said I was waiting for other quotes was told to take my time and fully research as it was my money. I phoned with questions and they were answered in plain English and easily understood.  Once the decision was made the installation was set up quickly and followed through.All paperwork was handled quickly and efficiently and I was connected to the power grid within a week of installation.I would recommend them for their service any time.",4.0,5.0,5.0,5.0,1.5kW,Under $3000,,,,False,[],0,0
16800,Mary,WA - 6110,WA,6110,True,2012-12-14,14 December 2012,3.5,,The salesman was great but the installer put the system in a different area than agreed and we are not getting optimal power. I am very disappointed.,4.0,3.0,3.0,4.0,4kW,"$6,000 to $10,000",,,,False,[],0,0
16502,Frank,QLD - 4109,QLD,4109,True,2012-11-16,16 November 2012,4.0,,"A well explained evaluation of the different systems available based on price affordability, baked up by the individual technical ratings & manufacturers specifications.",4.0,4.0,0,4.0,3kW,"$3,000 to $6,000",,,,False,[],0,0
16403,Gary,WA - 6108,WA,6108,True,2012-11-07,07 November 2012,4.75,,"I found Luke from Sonnen to be the most honest salesman/advisor.Whereas other companies I contacted wanted to sell me a 3kW system, Luke asked me to find out what our average daily usage was first, and told me that whatever that would be, divide it by 3, and then buy the system to cover our daytime usage (1/3). For us, it turns out a 1.6 kW system would cover the daytime usage. We (with Luke) decided to go for something slightly more powerful, as the price difference wasn't too much: 2 kW.Sonnen sub-contract the installers, and they were extremely efficient and knowledgeable.The System has been performing extremely well, and as it is an average-good quality system it won't take 5 years to cover the cost. It will take 2 years.",5.0,4.0,5.0,5.0,2kW,Under $3000,,,,False,[],0,0
16382,David,WA - 6023,WA,6023,True,2012-11-05,05 November 2012,4.0,,"The above are ticked as good - how do you know whats fantastic? It is all hard to quantify.  Overall a good experience, Western Power is the only bad part of it. They were quick with permission and meter changes but awful in other regards - not people wise just their systems.",4.0,4.0,4.0,4.0,5kW,"$6,000 to $10,000",,,,False,[],0,0
16340,Trish,WA - 6401,WA,6401,True,2012-11-01,01 November 2012,3.75,,,4.0,4.0,3.0,4.0,1.5kW,Under $3000,,,,False,[],0,0
16291,Colin,WA - 6076,WA,6076,True,2012-10-28,28 October 2012,3.75,,Very quick response from all 3 firms listed.  Big difference in price but 1 was of German manufacture.Thanks! Terrific site.,4.0,3.0,4.0,4.0,1.5kW,Under $3000,,,,False,[],0,0
16221,Stu,WA - 6112,WA,6112,True,2012-10-22,22 October 2012,4.25,,"Customer service and value for money were the stand out reason for going with Sonnen, Dale as a sales consaltant was excellent unlike sales people from the other companies we spoke to. I would recomend Sonnen to everyone I know that is looking at solar",4.0,4.0,4.0,5.0,3kW,"$3,000 to $6,000",,,,False,[],0,0
16176,Keith,WA - 6210,WA,6210,True,2012-10-18,18 October 2012,4.5,,"Very good, no hesitation of recommending them, will be using them for another install.",4.0,4.0,5.0,5.0,1.5kW,Under $3000,,,,False,[],0,0
14791,Irene,WA - 6055,WA,6055,True,2012-07-18,18 July 2012,4.5,,"The only reason I have given a good instead of fantastic for value for money and quality is that I haven't had the system that long, so far it has performed very well but only time will tell me wether I got fantastic quality and value for money. That being said I would not hesitate to recommend them to others.",4.0,4.0,5.0,5.0,2kW,"$3,000 to $6,000",,,,False,[],0,0
14629,David,WA - 6148,WA,6148,True,2012-07-10,10 July 2012,3.75,,Only Sonnen contacted me from all the suppliers. They were negotiable and had good service. I was impressed with how quick they responded.,3.0,4.0,4.0,4.0,2kW,"$3,000 to $6,000",,,,False,[],0,0
14591,Justin,WA - 6056,WA,6056,True,2012-07-09,09 July 2012,3.67,,I haven't heard from them for 6 weeks and they have provided no indication as to when the system will be installed.,4.0,4.0,0,3.0,3kW,"$3,000 to $6,000",,,,False,[],0,0
14471,Steve,QLD - 4035,QLD,4035,True,2012-07-03,03 July 2012,4.0,,,4.0,4.0,0,4.0,3kW,"$3,000 to $6,000",,,,False,[],0,0
14467,Lorraine,WA - 6168,WA,6168,True,2012-07-03,03 July 2012,4.75,,I was told it would take some weeks but as they were working in the area they had my system in and operating within 3 weeks. I am extremely impressed with this company and their service.,5.0,4.0,5.0,5.0,1.5kW,Under $3000,,,,False,[],0,0
14404,Anon,WA - 6210,WA,6210,True,2012-07-01,01 July 2012,3.5,,,3.0,3.0,4.0,4.0,2kW,"$3,000 to $6,000",,,,False,[],0,0
14301,Troy,WA - 6105,WA,6105,True,2012-06-27,27 June 2012,4.0,,"Hi Finn,I went with Sonnen based on price and service. They told me that the system would be installed in 4-6 wks, but it took about 8 wks to install. This wouldn't normally be a problem except we were a bit concerned with the June 30 deadline approaching.The system was installed yesterday and they have installed a Delta inverter, when they originally quoted a Samil inverter. Again, this is not necessarily a problem, as long as the Delta is equivalent in price/ eficiency/ performance etc.Thanks for your help.",4.0,,4.0,4.0,2kW,Under $3000,,,,False,[],0,0
14229,Nigel,WA - 6122,WA,6122,True,2012-06-25,25 June 2012,4.5,,,4.0,5.0,5.0,4.0,1.5kW,Under $3000,,,,False,[],0,0
14207,Anon,WA - 6027,WA,6027,True,2012-06-25,25 June 2012,4.0,,,4.0,4.0,4.0,4.0,1.5kW,Under $3000,,,,False,[],0,0
13975,Jeff,WA - 6018,WA,6018,True,2012-06-18,18 June 2012,4.0,,They were very professional in all aspects.,4.0,4.0,0,4.0,4kW,"$3,000 to $6,000",,,,False,[],0,0
13674,Saleem,WA - 6155,WA,6155,True,2012-06-11,11 June 2012,3.0,,,0,,3.0,3.0,2kW,Under $3000,,,,False,[],0,0
13393,Julie,WA - 6035,WA,6035,True,2012-05-31,31 May 2012,3.33,,"The initial call from Luke was great, he was very helpful and answered all the questions I had. Then Luke went on holiday and the wheels fell off the company, no communication as to when the installer was coming around, when the installation date is, we are still waiting on that!! Even a call from a girl in the office asking if we had decided to go ahead or not, when we had already signed an agreement on the panels and inverter etc. not happy with the service so far. I will let you know how the install goes!!",4.0,4.0,0,2.0,2kW,"$3,000 to $6,000",,,,False,[],0,0
13265,Richard,WA - 6029,WA,6029,True,2012-05-26,26 May 2012,4.0,,,4.0,,0,4.0,2kW,"$3,000 to $6,000",,,,False,[],0,0
12616,Kev,WA - 6169,WA,6169,True,2012-04-25,25 April 2012,3.67,,"They broke two tiles and replaced them and broke another an sealed it up. Not too happy about that, also I checked the panels, 1 clip wasn't even holding the panel on a storm may have ripped it off. I still have unfinished paper work, Western Power states that they will install a meter in 6-8 weeks, the system was installed a week ago, legislation states that if the installation is not complete before a certain date coming soon you loose your REBs. 8 weeks is end of June will I make it if Western Power have not installed the meter.",4.0,,3.0,4.0,2kW,Under $3000,,,,False,[],0,0
12610,Anon,WA - 6112,WA,6112,True,2012-04-25,25 April 2012,4.0,,,4.0,4.0,4.0,4.0,1.5kW,Under $3000,,,,False,[],0,0
