review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,has_images,image_urls,overall_rating,quality_rating
121802,Pam,NSW - 2456,NSW,2456,True,2024-05-03,03 May 2024,5.0,,"ACS Solar were great.  Quote received promptly after in-depth discussion regarding our electricity needs.  Installers were punctual, polite, knowledgeable, efficient, and took good care with the installation.  Very tidy boys, did not leave a mess anywhere.Handover was excellent, very informative and well presented.   Software app well explained.",5.0,5.0,5.0,5.0,8kW,"$8,000 to $10,000",Trina,Fronius,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_trina.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_fronius.png']",0,0
38284,Graham,NSW - 2450,NSW,2450,True,2017-09-13,13 September 2017,4.5,,"Great service installed in only 5 hours, 8 days after I ordered system.",4.0,4.0,5.0,5.0,5kW,"$6,000 to $10,000",,,,False,[],0,0
28064,John,NSW - 2466,NSW,2466,True,2015-10-23,23 October 2015,4.25,,,4.0,5.0,4.0,4.0,1.5kW,Under $3000,,,,False,[],0,0
