review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,has_images,image_urls,overall_rating,quality_rating
66999,Josh,QLD - 4209,QLD,4209,True,2019-08-05,05 August 2019,4.75,,,4.0,5.0,5.0,5.0,6kW,"$3,000 to $6,000",Risen,SMA,"No batteries. I wanted them, just not worth it for the $$$ at the moment. (Other)",True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_risen.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sma.png']",0,0
