review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,panel_rating,has_images,image_urls,overall_rating,quality_rating
60849,Brian,QLD - 4019,QLD,4019,True,2019-03-08,08 March 2019,1.0,,Accepted quote and paid 50% deposit ($7200) in Sep 2018. work to commence within 14 days. Never happened after many phone calls (most ignored) and e mails finally agreed to refund deposit in early Dec 2018. Now 9 Mar 2019 and still waiting for refund. Many excuses and claims that bank must have used wrong account details (twice - I think not)Ignored letter of Demand so now proceeding via Complaint Tribunal.,0,,0,1.0,6kW,"$10,000 to $15,000",,,,,False,[],0,0
43505,David,QLD - 4165,QLD,4165,True,2018-01-26,26 January 2018,1.0,,"Paid our deposit and booked in for initial install. Parts apparently not available. A new install date arranged, they did not show up. They say they made numerous attempts to contact us, I don't think so. Then blamed contractor who was supposed to have our system. Next install again no show no phone call. Made many attempted calls to find out what was happening, Finally got through (apparently did not recognise my number) in a meeting can I phone back later, no call. After numerous threats (Fair Trading) via e-mail they got in touch again said they had got rid of the contractor (not reliable) and would use their own team. Again another wasted day and nothing to show for it. Latest is ""We have engaged a new contractor who will call you by the end of the day and arrange a date and we will call to make sure he has called and also discuss compensation"". Again nothing, not that I expected anything.Now I am off to Fair Trading, stay tuned!!PS. Tried to leave feedback on his Facebook page. My post was deleted and I was blocked all inside 5 minutes. Amazing for someone that is usualy to busy to reply to any attempts at communication",0,,1.0,1.0,5kW,Under $3000,,,,,False,[],0,0
42934,Ron,QLD - 4034,QLD,4034,True,2018-01-15,15 January 2018,5.0,,"We initially approached Erin for a basic quote but when we found the price of a 20 panel, 5Kw Inverter system we upgraded.We live in a gated community with by-laws and body corporate restrictions but the installation was straight forward and took around 5 hours.  Body Corporate was in total agreeance and supported the project from the beginning.  The panels were installed on a north-facing roof, hidden from view.From Day One we have produced above the average kWh for the area and looking forward to initial savings on our power bill with an eventual small income from supplying electricity in to the grid.The World will be a little greener from our decision.",5.0,5.0,5.0,5.0,5kW,Under $3000,Jinko Solar,,,5.0,True,['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png'],0,0
41862,Louis,QLD - 4113,QLD,4113,True,2017-12-14,14 December 2017,4.0,,The sales manager of the company wrote back to me that the brand of the solar I chosen has bumped up the price due to theimporting fee by $260-280. That puts me off purchasing at the moment.,4.0,4.0,0,4.0,5kW,"$3,000 to $6,000",,,,,False,[],0,0
