review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,panel_rating,has_images,image_urls,overall_rating,quality_rating
87089,Heath,VIC - 3451,VIC,3451,True,2021-02-23,23 February 2021,4.5,,Kept informed and updated throughout the process and John was happy to answer multiple questions both before and since the installation,4.0,5.0,4.0,5.0,6.6kW,"$3,000 to $6,000",Phono,,,5.0,True,['https://www.solarquotes.com.au/img/panelmanufacturers/I_phono.png'],0,0
