review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,has_images,image_urls,overall_rating,quality_rating
80690,Brian,WA - 6210,WA,6210,True,2020-08-23,23 August 2020,5.0,,"Jayson and Jacob did a fantastic insulation of my rooftop PV solar system. Jayson answers any questions that l asked, l would recommend  ELECTRICS PLUS, to anyone.",5.0,5.0,5.0,5.0,5kW,"$2,000 to $4,000",LONGi Solar,Sungrow,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_longi-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
77989,Stuart,WA - 6164,WA,6164,True,2020-06-20,20 June 2020,5.0,,Great communication from start to finish.Installation was very fast and quality is superb.Would highly recommend Electrics Plus.,5.0,5.0,5.0,5.0,6.6kW,"$4,000 to $6,000",,,,False,[],0,0
