review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,panel_rating,has_images,image_urls,overall_rating,quality_rating
116669,Alan,NSW - 2576,NSW,2576,True,2023-11-17,17 November 2023,4.25,,Sales/quoting was good they listened to our requests on equipment.Installation - the team was excellent and discuss the lay out with us to get what we hope will be a good solution.Customer service - early days but so far they have been very responsive.,4.0,4.0,5.0,4.0,8kW,"$8,000 to $10,000",Jinko Solar,Enphase,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_enphase.png']",0,0
114081,Waine,QLD - 4360,QLD,4360,True,2023-09-03,03 September 2023,5.0,,"They were a bit more expensive at the time but they were German made panels, if I had to do it again I would not hesitate to use them again.",5.0,5.0,5.0,5.0,4kW,"$12,500 to $15,000",Solarworld,,,5.0,True,['https://www.solarquotes.com.au/img/panelmanufacturers/P_solarworld.png'],0,0
