review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,battery_rating,has_images,image_urls,overall_rating,quality_rating
132593,Wendy,NSW - 2035,NSW,2035,True,2025-04-15,15 April 2025,5.0,,Good & professional installation. My roof looks very tidy now. They provided me supportive customer service too.,5.0,5.0,5.0,5.0,6kW,"$2,000 to $4,000",,,,,False,[],0,0
131933,Frank,NSW - 2018,NSW,2018,True,2025-03-28,28 March 2025,5.0,,"Great service and installation, the team is professional and experienced",5.0,5.0,5.0,5.0,8kW,"$12,500 to $15,000",JA Solar,Sungrow,Sungrow,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_ja-solar.jpg', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_sungrow.png']",0,0
