review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,has_images,image_urls,overall_rating,quality_rating
6286,Kim,QLD - 4562,QLD,4562,True,2011-04-17,17 April 2011,4.0,,"I chose this company because they have been doing solar for 20 years. They are local, and they did a great job on my solar hot water system. Also, they use quality equipment and I know I can rely on them in the future if there are any problems.The price is much higher than allot of the other companies, but in the long run (I'm treating this as an investment) I think I will be better off.I got several quotes and did quite a bit of research. A lot of the other salespersons where very charming and, persistent; however, they lacked product knowledge, had only been in the business a short period of time, and where offering cheap, but lower quality.One even told me that it was unreasonable to expect him to know this stuff!!",3.0,5.0,0,4.0,2kW,"$6,000 to $10,000",,,,False,[],0,0
1609,Pam,QLD - 4563,QLD,4563,True,2010-07-06,06 July 2010,4.0,,,4.0,4.0,4.0,4.0,2kW,"$6,000 to $10,000",,,,False,[],0,0
