review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,has_images,image_urls,overall_rating,quality_rating
59005,Linda,WA - 6010,WA,6010,True,2019-01-23,23 January 2019,5.0,,"David McIlraith was the first person I spoke to at Alinta 18 months ago. Unlike other sales people he didn't just deliver a set speech, rather he listened to my question and understood the type of system I wanted. At the time I was not able to proceed and asked David to keep in touch as I would go ahead in the near future. David not only stayed in contact with me every 6 months or so but provided a new quote when the costs had gone down! Now that is customer service! At the end of 2017 I accepted the new quote with David. Sharaiha MacDonald was happy to take my call to explain about payment and instillation, even when on leave! Ryan McClenaghan organised the installation date, January 17, and was very helpful throughout. The very professional and personable Mark and Phil completed the installation at the arranged time: it was a pleasure having them at my home that day. Since then Ryan has come out to make final adjustments and David has helped me through the Zevercloud App set up, keeping in touch with technical information. I have one request, could Alinta please make a fridge magnet of their contact number as the sticker provided does not adhere to the transformer unit. (I've made my sticker into a magnet!)I would like to congratulate Alinta on the very professional team they have working for them, it really inspires confidence. I have already and will continue to recommend Alinta and the team to my family, friends and neighbours.",5.0,5.0,5.0,5.0,4kW,"$3,000 to $6,000",,,,False,[],0,0
58137,Walter,WA - 6103,WA,6103,True,2019-01-07,07 January 2019,5.0,,Very happy with the customer service and technical support after sale.,5.0,5.0,5.0,5.0,3kW,"$3,000 to $6,000",,,,False,[],0,0
56250,Steve,WA - 6019,WA,6019,True,2018-11-26,26 November 2018,5.0,,Amazing solar system so far and I was very impressed with the whole experience,5.0,5.0,5.0,5.0,5kW,"$3,000 to $6,000",,,,False,[],0,0
51950,Anon,WA - 6026,WA,6026,True,2018-08-30,30 August 2018,3.25,,2 quotes thru u. One over the top other salesperson was pushy & too smart for own good.,3.0,3.0,3.0,4.0,3kW,Under $3000,,,,False,[],0,0
42389,David,WA - 6076,WA,6076,True,2017-12-29,29 December 2017,4.0,,,4.0,4.0,0,4.0,4kW,"$3,000 to $6,000",,,,False,[],0,0
35816,Doug,WA - 6168,WA,6168,True,2017-05-25,25 May 2017,4.25,,,3.0,4.0,5.0,5.0,3kW,"$3,000 to $6,000",,,,False,[],0,0
34927,Dorine,WA - 6163,WA,6163,True,2017-04-13,13 April 2017,4.0,,,4.0,4.0,0,4.0,5kW,"$3,000 to $6,000",,,,False,[],0,0
